50.0046968460083,0.0498000008519739,0
49.2286026477814,0.153000000864267,0
47.9479014873505,0.350199989043176,0
46.5701997280121,0.584999984130263,0
45.1453983783722,0.839999970048666,0
43.7008023262024,1.10700000077486,0
42.2380983829498,1.38180004432797,0
40.7685995101929,1.65860000997782,0
39.3043994903564,1.93269997835159,0
37.8462016582489,2.20209993422031,0
36.3909006118774,2.46619991958141,0
34.9373996257782,2.72439997643232,0
33.4867000579834,2.97570005059242,0
32.0384979248047,3.21950018405914,0
30.5912971496582,3.45529988408089,0
29.143500328064,3.68329994380474,0
27.6937007904053,3.9037000387907,0
26.240199804306,4.1168000549078,0
24.7828006744385,4.32350002229214,0
23.3219981193542,4.52409982681274,0
21.8589007854462,4.71890009939671,0
20.3948020935059,4.90770004689693,0
18.9302027225494,5.09079992771149,0
17.4646019935608,5.26809990406036,0
15.998101234436,5.43950013816357,0
14.5305991172791,5.60539998114109,0
13.0623996257782,5.76560012996197,0
11.5936994552612,5.92000000178814,0
10.1247012615204,6.06870017945766,0
8.65600109100342,6.21140003204346,0
7.18759894371033,6.34799972176552,0
5.71960210800171,6.47820010781288,0
4.25209999084473,6.60189986228943,0
2.78499722480774,6.71890005469322,0
1.31809711456299,6.8290002644062,0
-0.148400664329529,6.93209990859032,0
-1.61480009555817,7.02790021896362,0
-3.08069884777069,7.11629986763,0
-4.54590022563934,7.19709992408752,0
-6.00999891757965,7.27000012993813,0
-7.47259855270386,7.33459964394569,0
-8.93360078334808,7.39049986004829,0
-10.3926986455917,7.43739977478981,0
-11.8506014347076,7.47490003705025,0
-13.3071005344391,7.50269964337349,0
-14.7621005773544,7.5203001499176,0
-16.2151992321014,7.52760022878647,0
-17.6656991243362,7.52409994602203,0
-19.1130995750427,7.50909969210625,0
-20.5574005842209,7.48210027813911,0
-21.9983994960785,7.4424996972084,0
-23.4355002641678,7.38980025053024,0
-24.8683005571365,7.3233000934124,0
-26.2955993413925,7.24230036139488,0
-27.716700732708,7.14590027928352,0
-29.1310995817184,7.03319981694222,0
-30.5381998419762,6.90310001373291,0
-31.9364994764328,6.75460025668144,0
-33.3243995904922,6.5869003534317,0
-34.6994996070862,6.39830008149147,0
-36.0593006014824,6.18770010769367,0
-37.4013006687164,5.95329999923706,0
-38.7213997542858,5.69330006837845,0
-40.0146000087261,5.40629997849464,0
-41.2754997611046,5.09029999375343,0
-42.4984000623226,4.74370010197163,0
-43.6728000640869,4.36579994857311,0
-44.7813998907804,3.95959988236427,0
-45.804699882865,3.5301998257637,0
-46.7264000326395,3.08570004999638,0
-47.5127000361681,2.64829993247986,0
-48.1402000412345,2.24639996886253,0
-48.6239000223577,1.88829991966486,0
-48.9969000220299,1.57009996473789,0
